Source_File,Date,Category,Item_No,Item_Description,Unit,City,Metric,Value
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Gujranwala,AVG,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Gujranwala,MAX,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Sialkot,MIN,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Sialkot,AVG,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Sialkot,MAX,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Lahore,MIN,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Lahore,AVG,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Lahore,MAX,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Faisalabad,MIN,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Faisalabad,AVG,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Faisalabad,MAX,116.17
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Sargodha,MIN,112.3
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Sargodha,AVG,112.3
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,51,Toilet Soap LIFEBUOY 115 gm,Each,Sargodha,MAX,112.3
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Islamabad,MIN,25.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Islamabad,AVG,26.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Islamabad,MAX,27.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Rawalpindi,MIN,28.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Rawalpindi,AVG,29.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Rawalpindi,MAX,30.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Gujranwala,MIN,31.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Gujranwala,AVG,32.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Gujranwala,MAX,33.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Sialkot,MIN,34.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Sialkot,AVG,35.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Sialkot,MAX,36.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Lahore,MIN,37.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Lahore,AVG,38.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Lahore,MAX,39.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Faisalabad,MIN,40.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Faisalabad,AVG,41.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Faisalabad,MAX,42.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Sargodha,MIN,43.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Sargodha,AVG,44.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,2,3,Sargodha,MAX,45.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Islamabad,MIN,1810.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Islamabad,AVG,2035.23
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Islamabad,MAX,2600.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Rawalpindi,MIN,2506.67
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Rawalpindi,AVG,2506.67
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Rawalpindi,MAX,2506.67
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Gujranwala,MIN,2540.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Gujranwala,AVG,2589.43
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Gujranwala,MAX,2700.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Sialkot,MIN,2700.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Sialkot,AVG,2724.84
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Sialkot,MAX,2760.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Lahore,MIN,2600.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Lahore,AVG,2600.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Lahore,MAX,2600.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Faisalabad,MIN,2500.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Faisalabad,AVG,2500.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Faisalabad,MAX,2500.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Sargodha,MIN,2950.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Sargodha,AVG,2983.24
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,1,Wheat Flour Bag,20 Kg,Sargodha,MAX,3000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Islamabad,MIN,180.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Islamabad,AVG,193.1
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Islamabad,MAX,200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Rawalpindi,MIN,180.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Rawalpindi,AVG,193.1
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Rawalpindi,MAX,200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Gujranwala,MIN,240.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Gujranwala,AVG,273.45
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Gujranwala,MAX,280.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Sialkot,MIN,200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Sialkot,AVG,213.12
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Sialkot,MAX,220.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Lahore,MIN,200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Lahore,AVG,200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Lahore,MAX,200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Faisalabad,MIN,230.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Faisalabad,AVG,236.62
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Faisalabad,MAX,240.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Sargodha,MIN,210.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Sargodha,AVG,222.13
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,2,Rice Basmati Broken (Average Quality),1 Kg,Sargodha,MAX,230.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Islamabad,MIN,130.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Islamabad,AVG,140.92
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Islamabad,MAX,150.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Rawalpindi,MIN,190.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Rawalpindi,AVG,196.61
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Rawalpindi,MAX,200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Gujranwala,MIN,150.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Gujranwala,AVG,171.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Gujranwala,MAX,190.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Sialkot,MIN,140.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Sialkot,AVG,143.26
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Sialkot,MAX,150.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Lahore,MIN,140.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Lahore,AVG,140.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Lahore,MAX,140.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Faisalabad,MIN,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Faisalabad,AVG,116.57
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Faisalabad,MAX,120.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Sargodha,MIN,130.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Sargodha,AVG,131.07
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,3,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,Sargodha,MAX,140.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Islamabad,MIN,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Islamabad,AVG,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Islamabad,MAX,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Rawalpindi,MIN,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Rawalpindi,AVG,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Rawalpindi,MAX,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Gujranwala,MIN,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Gujranwala,AVG,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Gujranwala,MAX,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Sialkot,MIN,120.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Sialkot,AVG,120.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Sialkot,MAX,120.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Lahore,MIN,130.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Lahore,AVG,130.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Lahore,MAX,130.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Faisalabad,MIN,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Faisalabad,AVG,116.57
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Faisalabad,MAX,120.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Sargodha,MIN,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Sargodha,AVG,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,4,Bread plain (Small Size),Each,Sargodha,MAX,110.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Islamabad,MIN,1250.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Islamabad,AVG,1271.98
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Islamabad,MAX,1300.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Rawalpindi,MIN,1000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Rawalpindi,AVG,1000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Rawalpindi,MAX,1000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Gujranwala,MIN,1200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Gujranwala,AVG,1338.03
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Gujranwala,MAX,1400.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Sialkot,MIN,1100.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Sialkot,AVG,1174.55
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Sialkot,MAX,1200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Lahore,MIN,1000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Lahore,AVG,1032.28
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Lahore,MAX,1100.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Faisalabad,MIN,1100.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Faisalabad,AVG,1165.7
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Faisalabad,MAX,1200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Sargodha,MIN,1000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Sargodha,AVG,1125.99
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,5,Beef with Bone (Average Quality),1 Kg,Sargodha,MAX,1200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Islamabad,MIN,2300.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Islamabad,AVG,2355.15
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Islamabad,MAX,2400.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Rawalpindi,MIN,1800.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Rawalpindi,AVG,1866.06
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Rawalpindi,MAX,1900.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Gujranwala,MIN,2100.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Gujranwala,AVG,2279.48
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Gujranwala,MAX,2400.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Sialkot,MIN,2000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Sialkot,AVG,2140.29
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Sialkot,MAX,2200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Lahore,MIN,1800.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Lahore,AVG,1800.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Lahore,MAX,1800.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Faisalabad,MIN,2000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Faisalabad,AVG,2000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Faisalabad,MAX,2000.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Sargodha,MIN,1900.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Sargodha,AVG,2062.84
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,6,Mutton (Average Quality),1 Kg,Sargodha,MAX,2200.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,7,Chicken Farm Broiler (Live),1 Kg,Islamabad,MIN,350.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,7,Chicken Farm Broiler (Live),1 Kg,Islamabad,AVG,350.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,7,Chicken Farm Broiler (Live),1 Kg,Islamabad,MAX,350.0
Annex_22.01.2026.xlsx,2026-01-22,CONSUMER PRICES OF ESSENTIAL ITEMS,7,Chicken Farm Broiler (Live),1 Kg,Rawalpindi,MIN,330.0
