hs_code,commodity,unit,country,2002-2003_quantity,2002-2003_value_000rs,2003-2004_quantity,2003-2004_value_000rs,2004-2005_quantity,2004-2005_value_000rs,2005-2006_quantity,2005-2006_value_000rs,2006-2007_quantity,2006-2007_value_000rs,2007-2008_quantity,2007-2008_value_000rs
41069200,OTH SKINS DRY STATE CRUST,SQM,U.S.America,3153,4580,,,,,,,,,,
41069200,OTH SKINS DRY STATE CRUST,SQM,US.Minor Outlying Is,95,124,,,,,,,,,,
41069200,OTH SKINS DRY STATE CRUST,SQM,Ukraine,762,983,,,,,,,,,,
41069200,OTH SKINS DRY STATE CRUST,SQM,United Arab Emirates,579,717,,,,,,,,,,
41069200,OTH SKINS DRY STATE CRUST,SQM,United Kingdom,180,178,,,,,,,,,,
41069200,OTH SKINS DRY STATE CRUST,SQM,Viet Nam,28064,29924,85927,95948,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,ALL COUNTRIES,39064,38180,70602,62272,367912,386657,26336,26564,157717,162782,530354,629102
41079900,OTH LEATHER FURTHER PREPARED,SQM,Afghanistan,200,229,12,12,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Argentina,72,97,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Australia,98,111,650,633,724,746,2315,2537,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Austria,2050,2101,2596,3457,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Bangladesh,7153,6614,4740,4742,1593,1696,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Belgium,750,758,500,500,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Brazil,201,312,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Cambodia Fr.Kampuche,530,655,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Canada,1132,1032,1370,1815,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Chile,1936,1682,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,China,1616,1541,25515,24299,12122,12244,43,43,18037,18500,58948,66422
41079900,OTH LEATHER FURTHER PREPARED,SQM,Denmark,476,183,840,915,119,119,921,1132,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Dubai,30,31,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,East Timor,2150,2167,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Finland,140,147,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,France,500,468,37495,37379,3150,3271,1179,1231,26154,32261,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Germany,1014,925,4690,23895,6,6,19390,22728,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Greece,6265,5834,5506,5516,262,469,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Hong Kong S.A.Re.Chi,13293,12880,28421,24782,107588,106869,11308,11409,62158,65204,94938,116708
41079900,OTH LEATHER FURTHER PREPARED,SQM,Hungary,5610,5679,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,India,2450,2415,137,137,6645,6661,19740,23223,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Indonesia,468,562,650,904,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Iran ( Islamic R.),1580,1863,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Ireland,951,916,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Italy,5384,5707,550,576,12304,12206,1043,1054,1870,1850,42962,56323
41079900,OTH LEATHER FURTHER PREPARED,SQM,Japan,1000,718,1584,1472,888,906,2764,3123,7623,9667,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Jordan,3350,3343,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Korea D.P.Republic,3250,3227,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,"Korea, Republic of",5317,4692,4686,4326,53718,53044,10596,10590,17163,17205,9585,12163
41079900,OTH LEATHER FURTHER PREPARED,SQM,Kyrgyzstan/Kyrgyz R.,65,62,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Malaysia,652,624,2000,1985,3211,3904,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Mexico,32,48,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Morocco,1500,1499,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Myanmar,7702,7892,2200,2288,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Netherlands,600,610,22,29,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Norway,1094,1515,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,O.Asia(Tai.For.Pe.Ki,10000,10330,3000,2928,7009,6977,1168,1173,26702,27734,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Oman,1110,1454,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Philippines,446,672,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Poland,719,1009,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Portugal,1095,1095,14576,21176,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Qatar,3,3,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Romania,184,258,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Russian Federation,175,178,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Saudi Arabia,120,123,1640,1967,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Singapore,2018,2081,539,539,4711,5671,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Slovenia,4610,8263,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,South Africa,3691,3673,1960,1973,39445,47906,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Spain,8660,9205,66431,70105,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Sri Lanka,690,698,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Sudan,1920,606,900,933,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Sweden,300,290,2000,2589,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Switzerland,150,146,,,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Thailand,14103,14752,3033,3136,3794,3732,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Tunisia,2700,2722,4407,5730,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Turkey,190,183,1732,632,6369,6103,1125,1129,24661,24512,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,U.S.America,1500,1146,8625,9314,29,29,1443,1443,10789,11526,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,United Arab Emirates,6400,6439,1966,2079,28,35,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,United Kingdom,7349,7327,59,60,684,763,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Viet Nam,17079,17154,22268,23086,26993,33629,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Yemen,2845,2824,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,ALL COUNTRIES,606336,559008,1175971,1085337,1399888,1382869,1167311,1149936,1488641,1507007,2176862,2301485
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Abu Dhabi,300,297,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Afghanistan,575,508,82,80,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Argentina,2000,1909,1580,1282,4289,4220,1452,1545,1099,1214,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Australia,6024,7008,7819,5791,7545,7250,2675,2720,4190,4131,19322,21659
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Austria,727,688,140,137,3700,3700,5186,6087,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Azerbaijan,325,284,136,136,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Bahrain,1,1,250,246,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Bangladesh,3000,3000,598,584,160,156,13853,12911,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Belgium,1154,1522,165,181,500,498,2920,2870,1291,1309,232,270
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Botswana,23,28,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Brazil,665,661,410,447,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Bulgaria,63,63,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Cambodia Fr.Kampuche,1929,2002,4200,4400,1075,1025,10038,12986,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Canada,29212,30654,37442,36092,26433,25375,25765,25037,41735,42539,13193,15048
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Chile,304,288,1292,1302,4000,4645,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,China,64217,57968,176455,154717,163905,156478,224165,222795,255228,255567,404176,412647
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Colombia,97,118,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Croatia,830,829,7,7,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Cyprus,10670,10298,11068,10291,5296,5107,2028,2122,3231,3492,708,793
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Czech Republic,5323,4703,19434,16872,11384,10291,3568,3440,5527,5476,2246,2557
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Denmark,172,124,360,359,5571,5590,510,537,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Dubai,13191,11929,22974,18434,38814,38764,8611,8705,19049,18914,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,East Timor,293,291,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Estonia,900,729,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Finland,179,164,320,310,434,425,2660,2708,96,118,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,France,18468,13773,4699,4426,15020,14163,6555,6498,6932,7407,5078,7685
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Germany,8174,6898,96899,92644,77795,76867,53680,53482,48624,49913,57336,71959
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Greece,2673,2491,5140,5131,26078,26475,3009,2969,24395,27265,6359,6564
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Greenland,569,617,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Guatemala,910,901,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Hong Kong S.A.Re.Chi,82721,74289,185037,168403,257252,246102,347619,341245,463224,473847,705565,731047
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Hungary,3431,3097,7668,6819,15031,12829,6785,6753,14868,14846,19560,23208
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,India,700,583,5065,4326,4246,4214,5507,4866,16602,14413,95104,100791
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Indonesia,600,548,1350,1678,34,32,15,14,19,19,10234,11220
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Iran ( Islamic R.),3415,3413,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Ireland,650,650,700,688,394,394,170,154,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Italy,27135,23452,123321,117861,68154,66598,65509,65603,123110,123097,139979,155841
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Japan,22318,21349,42831,39920,46029,45201,50139,47507,62722,63840,31903,33839
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Kazakstan,53,49,2424,2344,26,27,1768,1752,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Korea D.P.Republic,900,576,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,"Korea, Republic of",100689,98617,87027,79045,128044,126818,71069,69730,31145,30195,68500,67078
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Kuwait,425,421,235,239,17,18,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Kyrgyzstan/Kyrgyz R.,200,189,155,152,192,205,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Lebanon,469,444,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Lithuania,602,598,390,363,191,188,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Malawi,7,6,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Malaysia,196,196,30,32,3962,4825,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Mauritius,1051,1066,350,399,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Mexico,2695,2498,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Morocco,242,242,600,615,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Namibia,13200,13247,7100,5348,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Netherlands,2346,2954,426,485,4965,4775,3783,3773,890,1167,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,New Zealand,381,330,1702,1582,1042,1062,2075,2206,1672,1741,721,685
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Norway,1200,1187,160,158,652,654,168,204,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,O.Asia(Tai.For.Pe.Ki,8706,7334,19514,17538,24895,22906,3035,2909,22038,21914,60441,63147
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Oman,80,81,988,990,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Peru,78,77,587,667,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Philippines,32705,28514,39716,37100,24932,25218,47010,46373,21345,21399,55161,57757
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Poland,359,317,996,929,2514,2427,1437,1418,4820,4974,10437,11600
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Portugal,1509,1308,6176,6164,974,973,3139,3057,9054,10713,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Puerto Rico,85,105,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Qatar,366,358,23,24,2845,2830,669,777,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Romania,5242,5316,16805,17978,7462,7405,24140,24242,18054,18043,25,22
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Russian Federation,2353,2354,1085,1122,1475,1464,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Saudi Arabia,5246,5174,951,965,7288,2981,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Serbia & Montenegro,3208,2538,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Sharjah,867,865,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Singapore,1049,912,1620,1618,492,473,753,755,2340,2586,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Slovakia/Slovak R.,815,788,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Slovenia,270,262,663,668,3864,4174,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,South Africa,8310,6706,15375,15418,47838,46509,36021,35121,26221,26261,48164,48187
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Spain,28434,25606,61894,54630,154358,177583,50319,49552,76283,78082,89713,95855
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Sri Lanka,16090,15007,12654,11206,4929,4863,16910,16589,15961,15601,57227,64633
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Sudan,3100,2954,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Sweden,421,450,3783,3756,1962,1808,226,225,181,191,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Switzerland,511,508,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Thailand,20978,19139,33345,28800,9323,8564,11372,11059,14911,15306,7947,8920
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Tunisia,29,29,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Turkey,68558,62176,97160,91260,54767,52505,47028,46585,57720,58671,109827,110806
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,U.S.America,4824,4320,9277,9028,40121,40402,12027,11768,28039,27951,21474,23235
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Uganda,2179,1786,,,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Ukraine,275,238,640,635,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,United Arab Emirates,27226,24732,4338,4300,10474,12614,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,United Kingdom,6300,6512,11692,11518,36737,36123,11071,11040,11910,12579,9966,13233
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Uruguay,2031,8620,1460,1093,2565,2662,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Uzbekistan,4000,3405,1281,1171,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Viet Nam,200,136,7067,5333,24517,23466,5590,5477,11106,11308,38059,50570
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,ALL COUNTRIES,4254957,3772370,4373547,3978587,6318813,5961832,6544699,6581838,7766756,7777147,8658231,9230386
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Abu Dhabi,3376,3379,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Afghanistan,5750,5314,150,150,4,5,12,12,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Angola,1326,1269,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Argentina,5631,5178,10870,9925,12681,12761,12879,12889,10617,11079,13735,15666
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Australia,7438,6439,2113,1928,3171,3091,5973,5933,3130,3152,5859,6354
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Austria,123332,120666,59881,59192,38584,37281,10702,10682,68507,68498,72468,81558
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Azerbaijan,650,623,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Bahrain,1502,1474,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Bangladesh,600,543,143,140,18675,18679,7152,7431,50484,52297,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Belarus,845,935,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Belgium,465,626,1135,1076,12880,12924,592,624,263,273,362,396
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Bermuda,27,27,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Bhutan,25,26,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Bosnia & Herzegovina,1000,881,816,822,396,397,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Brazil,126,106,3551,3496,15869,16077,5121,5634,31468,32840,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,British Virgin Is.,4129,4544,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Bulgaria,238,237,467,466,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Cambodia Fr.Kampuche,10595,8383,450,417,2214,2030,35164,35205,8857,8874,3665,3539
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Canada,14206,13741,17637,17573,15586,15083,2496,2503,4067,4040,3476,4041
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Chile,19458,16138,10499,8698,30588,30866,10128,10073,8383,8643,19108,22510
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,China,316421,259847,223421,220734,403848,382889,448746,452562,574637,572953,781076,782925
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Colombia,350,319,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Costa Rica,1851,2431,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Croatia,464,325,3,3,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Cyprus,1944,1354,160,135,90,83,2333,2340,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Czech Republic,20625,16086,4532,4146,1499,1456,100,102,1008,1010,2218,2032
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Denmark,914,984,1382,1463,10277,9730,135,138,973,978,1683,2262
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Dominican Republic,186,201,61,57,6140,6144,2063,2370,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Dubai,5800,5089,29033,28149,6014,5969,2883,2870,15082,15263,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,East Timor,575,550,1900,1940,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Egypt(U.A.R.),926,606,900,879,610,609,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Estonia,573,,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Fiji,100,87,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Finland,403,342,13251,12886,9296,9229,3251,3241,4436,4267,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,France,261349,210668,256570,226859,214077,204767,128055,131389,175490,179421,225467,245198
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Germany,677014,702925,525970,505870,667128,673342,507521,519080,556017,567823,649604,774212
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Greece,3201,3080,8443,7838,29232,21116,6354,6378,8474,8651,8889,11588
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Guyana,950,882,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Honduras,8264,6362,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Hong Kong S.A.Re.Chi,530766,463305,559046,498638,761258,740458,1599182,1603395,1775493,1775176,1760791,1758835
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Hungary,651,519,1202,915,33993,30377,29220,29852,21550,21692,21779,27542
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Iceland,1290,1293,600,580,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,India,6222,5191,4810,5076,32191,29511,24912,25708,52209,51225,184770,206288
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Indonesia,100313,114327,59210,62785,41999,41673,123583,124715,73869,75565,99242,112848
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Iran ( Islamic R.),12300,11833,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Ireland,423,407,3202,3184,2815,2815,1104,1135,104,104,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Italy,744426,619756,1012758,907311,1389826,1323621,1392531,1375359,1919601,1892824,1958147,2086804
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Japan,259209,220443,342462,307496,420241,395284,407714,409691,422512,423565,393171,405501
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Jordan,30,23,1450,1458,800,478,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Kazakstan,250,197,411,353,79502,78152,300,300,304,277,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Kenya,2000,2326,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Kiribati,127,91,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Korea D.P.Republic,1249,1212,1695,1700,2770,2735,840,820,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,"Korea, Republic of",269972,239800,221178,197759,357377,345089,522923,524966,555638,584149,418677,452363
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Kuwait,300,277,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Kyrgyzstan/Kyrgyz R.,3341,3493,500,611,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Latvia,8840,8843,924,925,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Lebanon,6649,6364,14560,11753,23732,17526,16561,16751,11066,11472,13536,14630
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Liberia,10,10,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Libyan Arab Jamuhir.,1945,1942,1415,1421,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Lithuania,200,158,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Luxembourg,745,713,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Macao.China,4389,2372,4712,4552,2925,2930,199,199,369,327,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Malaysia,727,715,505,432,479,484,2459,2496,4107,4380,1561,3177
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Mauritania,682,580,2278,2097,1299,1294,2910,3093,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Mauritius,405,437,1660,1660,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Mexico,64005,53640,152892,117631,134995,133103,109614,109825,105190,105608,101692,113664
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Morocco,35809,26729,35825,34352,2207,2036,11320,11322,1033,1036,40,41
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Myanmar,750,632,501,501,270,283,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Namibia,538,538,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Netherlands,26633,24871,42920,39989,32058,31884,58987,59728,21243,19660,20308,26130
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,New Zealand,1500,1248,1000,1039,392,381,80,82,1239,1400,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Norway,306,237,1443,1494,263,305,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,O.Asia(Tai.For.Pe.Ki,7598,5796,53250,51705,78390,76596,55072,54687,140669,139299,171258,191616
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Oman,2249,1744,2300,2123,4622,3868,3197,3178,5448,5611,4829,4640
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Papua New Guinea,7000,6574,,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Peru,615,618,931,1237,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Philippines,7313,6373,12717,12525,28316,27738,21945,22010,18255,18299,16211,18232
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Poland,7388,7726,12419,11878,33072,32627,36165,36522,33081,33903,50305,53628
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Portugal,98214,82935,52389,41156,33829,30597,21769,21714,28322,29748,41676,47874
