date,symbol,ldcp,open,high,low,close,volume
2025-03-14,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-14,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-14,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-14,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-14,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-14,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-14,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-14,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-14,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-14,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-14,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-14,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-14,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-14,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-14,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-14,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-14,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-14,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-14,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-14,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-14,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-14,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-14,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-14,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-15,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-15,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-15,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-15,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-15,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-15,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-15,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-15,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-15,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-15,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-15,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-15,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-15,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-15,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-15,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-15,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-15,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-15,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-15,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-15,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-15,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-15,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-15,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-15,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-15,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-16,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-16,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-16,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-16,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-16,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-16,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-16,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-16,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-16,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-16,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-16,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-16,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-16,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-16,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-16,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-16,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-16,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-16,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-16,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-16,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-16,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-16,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-16,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-16,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-16,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-17,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-17,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-17,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-17,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-17,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-17,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-17,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-17,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-17,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-17,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-17,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-17,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-17,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-17,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-17,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-17,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-17,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-17,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-17,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-17,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-17,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-17,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-17,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-17,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-17,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-18,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-18,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-18,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-18,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-18,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-18,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-18,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-18,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-18,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-18,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-18,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-18,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-18,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-18,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-18,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-18,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-18,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-18,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-18,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-18,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-18,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-18,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-18,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-18,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-18,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-19,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-19,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-19,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-19,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-19,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-19,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-19,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-19,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-19,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-19,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-19,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-19,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-19,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-19,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-19,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-19,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-19,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-19,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-19,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-19,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-19,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-19,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-19,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-19,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-19,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-20,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-20,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-20,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-20,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-20,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-20,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-20,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-20,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-20,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-20,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-20,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-20,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-20,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-20,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-20,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-20,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-20,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-20,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-20,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-20,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-20,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-20,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-20,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-20,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-20,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-21,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-21,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-21,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-21,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-21,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-21,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-21,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-21,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-21,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-21,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-21,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-21,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-21,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-21,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-21,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-21,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-21,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-21,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-21,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-21,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-21,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-21,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-21,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-21,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-21,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-22,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-22,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-22,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-22,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-22,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-22,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-22,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-22,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-22,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-22,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-22,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-22,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-22,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-22,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-22,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-22,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-22,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-22,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-22,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-22,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-22,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-22,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-22,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-22,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-22,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-23,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-23,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-23,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-23,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-23,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-23,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-23,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-23,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-23,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-23,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-23,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-23,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-23,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-23,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-23,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-23,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-23,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-23,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-23,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-23,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-23,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-23,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-23,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-23,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-23,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-24,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-24,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-24,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-24,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-24,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-24,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-24,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-24,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-24,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-24,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-24,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-24,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-24,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-24,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-24,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-24,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-24,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-24,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-24,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-24,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-24,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-24,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-24,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-24,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-24,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-25,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-25,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-25,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-25,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-25,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-25,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-25,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-25,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-25,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-25,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-25,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-25,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-25,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-25,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-25,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-25,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-25,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-25,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-25,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-25,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-25,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-25,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-25,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-25,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-25,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-26,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-26,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-26,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-26,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-26,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-26,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-26,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-26,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-26,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-26,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-26,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-26,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-26,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-26,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-26,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-26,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-26,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-26,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-26,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-26,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-26,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-26,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-26,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-26,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-26,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-27,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-27,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-27,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-27,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-27,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-27,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-27,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-27,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-27,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-27,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-27,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-27,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-27,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-27,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-27,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-27,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-27,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-27,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-27,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-27,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-27,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-27,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-27,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-27,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-27,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-28,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-28,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-28,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-28,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2025-03-28,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2025-03-28,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2025-03-28,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2025-03-28,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2025-03-28,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2025-03-28,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2025-03-28,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2025-03-28,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2025-03-28,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2025-03-28,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2025-03-28,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2025-03-28,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2025-03-28,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2025-03-28,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2025-03-28,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2025-03-28,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2025-03-28,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2025-03-28,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2025-03-28,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2025-03-28,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2025-03-28,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2025-03-29,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2025-03-29,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2025-03-29,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2025-03-29,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
