hs_code,commodity,unit,country,2022-2023_jun_quantity,2022-2023_jun_value_000rs,2022-2023_cum_quantity,2022-2023_cum_value_000rs,2021-2022_jun_quantity,2021-2022_jun_value_000rs,2021-2022_cum_quantity,2021-2022_cum_value_000rs
08029100,"PINE NUTS, IN SHELL",KG,"8105000KIWIFRUIT, FRESH",,,1150,280,,,28308,1762
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,,0,1150,280,,,622,62
08029100,"PINE NUTS, IN SHELL",KG,Iran ( Islamic R.),,0,,,,,27686,1700
08029100,"PINE NUTS, IN SHELL",KG,"8109010POMEGRANATA,FRESH",,,4174825,,,7369174,,
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,,0,4174825,,,7369174,,
08029100,"PINE NUTS, IN SHELL",KG,"8109090OTHER,FRESH FRUITS",,,3030,1105,,,97,15
08029100,"PINE NUTS, IN SHELL",KG,China,,0,,,,,97,15
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,3030,1105,,,,
08029100,"PINE NUTS, IN SHELL",KG,"8111000STRAWBERRIES,FROZEN",,,2302,460,,,1207,71
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,,0,,,,,1207,71
08029100,"PINE NUTS, IN SHELL",KG,Belgium,,0,2302,460,,,,
08029100,"PINE NUTS, IN SHELL",KG,"8112000RASBERRY,BL.BERRY MULBERRY FRZ",,,33472,5822,,,373824,18892
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,,0,,,,,357066,16746
08029100,"PINE NUTS, IN SHELL",KG,Belgium,,0,4556,911,,,,
08029100,"PINE NUTS, IN SHELL",KG,China,,0,23112,3946,,,16758,2146
08029100,"PINE NUTS, IN SHELL",KG,Mexico,,0,5804,965,,,,
08029100,"PINE NUTS, IN SHELL",KG,"8119000OTHER FRUITS AND NUTS,FROZEN",,,3610,560,,,3819,1146
08029100,"PINE NUTS, IN SHELL",KG,China,,0,3610,560,,,3819,1146
08029100,"PINE NUTS, IN SHELL",KG,8129000OTH FRUIT/NUTS PRESERVED PROVI,,,127042,23296,,,15037,5026
08029100,"PINE NUTS, IN SHELL",KG,Belgium,,0,,,,,15000,3074
08029100,"PINE NUTS, IN SHELL",KG,Japan,,0,23482,4227,,,7,289
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,103560,19069,,,30,1663
08029100,"PINE NUTS, IN SHELL",KG,8131000APRICOTS DRIED,593720,71246,9803052,1158881,61533,10892,4318651,571193
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,593720,71246,9803052,1158881,61533,10892,4318651,571193
08029100,"PINE NUTS, IN SHELL",KG,8132000PRUNES DRIED,110766,14397,1940486,257950,551384,54844,7640521,791974
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,88766,10652,1672148,221643,76375,13518,2917435,346102
08029100,"PINE NUTS, IN SHELL",KG,Iran ( Islamic R.),22000,3745,268338,36307,475009,41326,4721309,445620
08029100,"PINE NUTS, IN SHELL",KG,Malaysia,,0,,,,,1777,251
08029100,"PINE NUTS, IN SHELL",KG,8133000APPLES DRIED,,,,,,,21033,3965
