hs_code,commodity,unit,country,2008-2009_quantity,2008-2009_value_000rs,2009-2010_quantity,2009-2010_value_000rs,2010-2011_quantity,2010-2011_value_000rs,2011-2012_quantity,2011-2012_value_000rs,2012-2013_quantity,2012-2013_value_000rs
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Croatia,40120,3456,59700,5645,201420,13541,45000,5157,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Cuba,49147,4423,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Cyprus,4422,442,5000,1020,33660,3763,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Czech Republic,50133,4011,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,D.R.of Congo,43488,4237,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Denmark,165078,14227,30212,2730,66720,4821,16000,2303,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Djibouti,67000,4742,362496,38396,70000,8272,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Dominican Republic,160175,12528,37482,5857,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ecuador,1375239,110667,224747,22810,719443,73804,775984,70345,695198,91343
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Egypt(U.A.R.),985625,74865,1413601,127137,2340049,215886,5097694,539672,2153789,264728
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,El Salvador,695773,56278,616345,49981,269354,35543,582025,61711,141979,18897
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Equatorial G.(Ri.Mi),869496,75201,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Estonia,756134,59673,322803,25541,287372,25637,217088,24108,236646,31012
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Fiji,8000,766,13606,847,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Finland,855354,73745,669891,61434,3427071,356824,728224,95013,1010422,134809
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,France,1016244,77170,459098,37317,81785,6997,199102,22338,175703,27704
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Gambia,51114,2571,556864,32808,229520,28550,17000,2893,110000,16380
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Georgia,123265,8882,22700,1610,400188,40385,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Germany,1912594,155371,945839,87218,750061,65213,1374086,124027,894060,123315
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ghana,84663,7468,80376,7620,56877,5500,31310,3139,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Greece,3162449,250586,1863219,146117,2123562,186011,1168306,129531,484142,72255
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Guatemala,964443,74650,125682,10108,403706,39725,177514,24576,401740,54244
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Guinea,22612,1138,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Haiti,40720,3009,120080,9520,55768,4872,62083,5570,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Holy See,119129,8033,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Honduras,75846,7503,96125,8912,7990,726,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Hong Kong S.A.Re.Chi,458581,37117,359908,34771,1059971,95481,285950,34771,450707,60352
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Hungary,304193,20977,141708,11775,660344,43850,56879,7935,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,India,51222,4254,14753,1237,19604,1597,98097,10635,29019,2902
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Indonesia,969932,78759,1004320,95496,2924595,321836,3904462,419344,1521744,245401
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Iran ( Islamic R.),50000,8501,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ireland,117224,12177,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Italy,2554599,194979,718405,58734,4872872,474390,3280309,328961,2903954,391476
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Jamaica,87000,8924,371400,29664,55806,6173,19052,2280,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Japan,800,55,500,58,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Jordan,417437,36217,235914,19365,258350,26029,138831,19721,229172,30654
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Kenya,1781145,155299,1574696,127037,2931456,296526,2945936,310381,1737702,230242
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,"Korea, Republic of",28210,1439,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Kuwait,887640,69868,339737,29409,918473,87810,168308,18012,163776,39319
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Latvia,86970,8490,39915,5183,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Lebanon,2035542,173138,361065,34378,798623,82739,490299,57328,221847,28900
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Liberia,10000,790,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Libya,27500,2157,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Lithuania,847929,62617,322953,29620,503753,43607,488679,57685,321030,39660
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Macao.China,2830,142,22000,1949,7850,675,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Madagascar,126000,12635,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Malawi,1400,136,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Malaysia,1102784,86242,1380297,106560,601223,58575,1131035,108696,724035,81426
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mauritius,265086,18948,45741,4726,3000,415,7523,950,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mexico,2693333,200934,3019085,236329,4391652,428312,4943106,539959,6032547,707662
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Morocco,548960,47488,184352,20061,902618,73905,368760,46837,70630,10725
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mozambique,26315,3202,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Netherlands,464570,37702,1023266,60888,317219,32262,169641,17129,601363,76149
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,New Zealand,418945,33087,184481,13655,356972,30385,49858,6530,144283,15361
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Nicaragua,28000,2605,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Niger,61336,5184,106000,10934,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Nigeria,225121,14736,596458,35456,1261970,139780,582490,67487,583689,94388
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Norway,318953,22026,23000,2515,174550,11489,5132,96,45381,7373
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Oman,444159,27879,194300,13108,12111,1199,37259,3866,81276,12052
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Panama,113024,7912,349503,36251,80000,12019,102899,22626,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Paraguay,1067353,75951,398235,34779,555824,58072,411562,44625,475349,53655
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Peru,822651,65744,1610727,144075,1440124,152529,1073951,107044,888644,107954
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Philippines,211308,16218,97655,7059,504371,45854,80102,8274,105147,12319
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Poland,985367,74073,963231,77598,977919,96485,606403,64775,354654,43213
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Portugal,771835,67961,879524,83480,725228,63655,511168,58360,385403,49952
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Puerto Rico,561442,48296,555113,41805,596248,54788,304843,35911,157380,18989
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Qatar,422120,30543,200927,13701,131195,10999,144471,12413,38782,7855
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Reunion,799,70,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Romania,645747,46388,153635,13545,442403,51529,408751,49289,1104331,135754
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Russian Federation,14938141,1113546,8173373,707314,11779550,1136785,5329698,590602,6253011,855917
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Saudi Arabia,3334707,237531,1991427,174321,1828237,180264,1288410,142225,929641,143304
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Senegal,80000,3435,18790,1388,3355,549,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Serbia,399037,40376,30250,2738,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Singapore,53495,3380,401561,29080,872053,74462,33867,3278,19813,3430
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Slovenia,19665,1746,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Somalia,4320,588,386,58,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,South Africa,5917923,470346,3763717,324566,12429413,1056142,2740244,299063,4364040,559097
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Spain,759469,51892,546986,46762,828388,77733,414082,44290,469477,53566
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Sri Lanka,538834,44799,867431,69239,1136167,100759,826042,79986,536915,63350
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Sudan,23410,2575,8724,868,35110,2573,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Suriname,68695,5496,263703,20214,95270,11409,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Sweden,208810,18000,78962,5595,89520,6065,1000,196,101888,13484
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Thailand,49003,4879,196913,17101,143556,11730,140201,15235,36051,3921
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Togo,1118322,95093,249214,19651,391093,39065,605419,68745,207168,23632
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Trinidad and Tobago,267463,16460,210195,25423,151370,17861,207149,24355,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Tunisia,711725,51924,466360,26258,388300,31409,125243,11791,196320,25393
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Turkey,1924676,162878,992137,73807,1643018,152685,152108,18941,18000,3682
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,U.R.of Tanzania,43180,6830,156440,12422,185527,24383,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,U.S.America,5934119,455184,2006247,159791,4716199,248464,1097289,115132,1094328,147147
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Uganda,3200,328,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ukraine,7083928,567653,7027357,607881,12171983,1151664,14542901,1364848,11256074,1488783
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,United Arab Emirates,4226688,340775,2953822,230613,6967268,652503,3627269,431230,3178977,411212
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,United Kingdom,93377,5607,715684,51768,662174,59958,477682,49836,555026,72474
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Uruguay,1644594,126089,739362,62147,1367450,138311,435884,29576,514756,70934
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,"Venezuela,Bolivar. R",2286540,160907,101776,10263,1184468,137833,530027,55722,457979,60313
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Viet Nam,84720,7373,120842,10401,52597,5966,19887,1811,70081,8688
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Zimbabwe,335060,28431,463893,35567,604508,62916,316741,30130,256118,33863
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Algeria,356087,31712,100636,8755,196703,21668,381409,33410,198607,25136
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Argentina,2221689,175265,3870043,324838,2542142,273108,3094184,312094,1843319,278560
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Australia,101146,7737,32629,2575,48862,4708,38192,2913,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Austria,54263,4046,20111,2265,13296,1077,14000,2073,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Azerbaijan,10000,636,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Bahrain,51600,3161,101594,8801,31921,3294,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Bangladesh,18100,1448,269377,24714,17900,2156,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Belgium,97308,6447,73639,5226,12767,1635,15000,1994,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Benin,295641,21719,463147,41781,290954,21759,394875,36939,87115,12875
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Brazil,209000,15478,88202,8048,307913,21554,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Cambodia Fr.Kampuche,201388,14500,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Cameroon,386389,23617,347613,39644,20061,4540,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Canada,45304,3460,178992,16527,5126,471,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Chile,1847621,141431,1075357,91079,772626,96952,1810062,131382,220000,25993
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,China,12564,814,10300,812,16123,2347,87760,8302,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Colombia,1164959,92815,933356,70074,1277860,123996,2691164,224939,859887,100911
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,"Congo, Republic of",43955,7601,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Croatia,36265,2913,20000,1793,59500,5792,44281,3100,61212,5792
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Cuba,56987,4502,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Cyprus,24203,1624,18555,1503,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Czech Republic,254260,19665,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Denmark,177239,11800,50821,3659,4000,359,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Dominican Republic,51078,4093,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ecuador,195905,13713,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Egypt(U.A.R.),140852,14599,892333,75625,140500,16708,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,El Salvador,16120,1163,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Equatorial G.(Ri.Mi),1863122,151808,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Estonia,43634,3709,72911,6846,25000,3408,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ethiopia,18730,2947,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Finland,142420,11957,1345846,133308,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,France,2340,190,6446,551,12942,1589,15412,1274,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Georgia,100000,11705,13500,816,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Germany,125927,10349,377867,30949,637459,60771,649980,56277,294459,38267
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ghana,210000,17697,210882,17952,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Greece,312376,20795,2400,324,114439,9225,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Guatemala,133509,12910,181413,19926,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Hong Kong S.A.Re.Chi,140240,10864,174094,13283,2500,435,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Hungary,105877,9534,67584,5805,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,India,6186,532,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Indonesia,56175,4332,713804,82488,1049972,122884,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ireland,25080,1463,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Italy,206749,17507,58288,6479,77300,8567,434119,39195,91146,9055
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Jamaica,57809,3465,69370,6937,20211,2205,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Jordan,2880,405,98910,9030,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Kenya,33425,2671,122825,9826,95591,9559,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Kuwait,182451,13604,187990,11712,191014,18702,358760,35941,268602,35324
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Latvia,6460,776,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Lebanon,206319,17064,548174,51570,86338,8685,142168,16794,30000,3937
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Lithuania,11683,1135,81814,7521,199227,19620,2021592,178568,473238,69046
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Malawi,3303,184,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Malaysia,202100,13443,184864,18044,15113,1864,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mauritius,30500,2402,38156,3838,11405,1209,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mexico,1005179,65948,56245,4453,330259,31502,1426392,142426,345184,37964
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Morocco,24365,2291,2000,182,110600,13530,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mozambique,109158,9857,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Netherlands,33009,2589,93184,6057,98362,7536,35401,6279,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,New Zealand,264185,21751,285073,24038,204869,19937,264478,26894,64231,7298
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Nicaragua,13000,1320,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Nigeria,56000,5071,106690,8893,399255,43421,1138774,106487,715254,85827
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Norway,36813,2577,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Oman,37378,3551,11960,2159,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Panama,280456,32525,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Peru,145000,13385,106990,9557,54621,6846,277114,19367,68000,10132
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Philippines,36574,3611,1150,116,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Poland,42982,3574,10001,975,60000,4909,111573,13397,59920,8698
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Portugal,81547,5489,55222,5467,210649,18788,35438,5189,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Qatar,43326,2905,15,1,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Romania,270,23,49295,4437,131255,10197,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Russian Federation,765310,62215,378124,30794,106500,16827,2055802,193266,1042519,123605
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Saudi Arabia,873544,75635,617011,57281,286609,30408,693464,63582,512780,64390
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Seychelles,4016,353,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Singapore,3187,328,21448,2042,20212,1680,35643,3129,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Slovenia,14299,1215,8125,1302,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Somalia,9813,775,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,South Africa,926350,73397,827370,59781,146555,14044,2021740,171773,543945,81310
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Spain,89012,7165,116313,10540,5410,787,238641,19739,52311,5769
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Sri Lanka,25184,1940,21055,3000,247165,12980,90000,7749,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Sudan,12142,986,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Suriname,80544,8054,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Sweden,102280,9554,3038,316,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Thailand,1500,211,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Togo,387292,29928,23390,1915,126400,11538,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Tunisia,272243,18491,19084,1813,355502,30536,249969,25638,207556,26002
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Turkey,440065,35043,48300,2932,188814,13217,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,U.R.of Tanzania,33450,3254,113010,11188,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,U.S.America,1456679,107528,194910,18219,70345,6980,511210,48871,155134,19255
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Uganda,3357,329,58340,4187,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ukraine,1794039,149585,2808143,305304,827040,82703,323352,37041,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,United Arab Emirates,1934204,158793,1515556,134071,838070,64673,372171,32276,1056057,148604
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,United Kingdom,36900,2992,46303,3573,27257,1861,333975,28476,158421,16951
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Uruguay,117627,8265,107013,10536,150753,14961,198852,18738,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,"Venezuela,Bolivar. R",1419623,117527,467313,40753,205753,21458,723665,70064,631449,84349
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Viet Nam,9770,1037,28000,3075,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Zimbabwe,82570,5833,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Australia,4244,424,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Azerbaijan,8000,754,12011,1960,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Bangladesh,115550,9592,911708,69224,703383,53595,468572,34862,864503,100893
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Belgium,1325554,121075,120355,11055,307195,28066,140470,9466,176865,21237
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Canada,45000,5926,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,China,9846,965,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Costa Rica,49566,3776,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Ecuador,25881,1605,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Egypt(U.A.R.),379307,31456,934847,76919,4139058,417999,368421,39063,1560830,191144
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Georgia,20000,1617,4012,360,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Germany,120000,4426,35828,2554,116921,14180,62400,5947,3911,499
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,India,21325,2901,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Italy,93601,6612,4010,313,483191,43528,75447,12385,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Kenya,3430,336,8865,1203,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,"Korea, Republic of",40000,3301,707565,69595,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Kuwait,110,8,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Libya,57090,15244,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Malaysia,3270,246,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mauritius,9667,858,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mexico,160077,11205,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Morocco,43100,4440,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Netherlands,264674,27373,100000,8103,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Portugal,79800,10184,47632,6567,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Russian Federation,91891,11854,333068,30484,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Saudi Arabia,6411,688,552540,62743,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,South Africa,30970,2500,232892,21852,315524,24439,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Spain,33023,3752,14135,1434,341694,30081,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Sri Lanka,1996,140,35170,3517,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Thailand,208,21,50000,7799,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Tunisia,34324,2991,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Turkey,100000,6510,105000,9662,135260,15676,133536,16333,233618,21716
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,U.R.of Tanzania,45990,5243,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,U.S.America,45866,5224,30000,3490,31100,2338,22000,3602,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,United Kingdom,727946,68758,305202,28711,118193,23452,184337,24438,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Viet Nam,2000,212,728435,70850,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Bangladesh,31812,2545,61283,4723,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Belgium,8238,993,62616,4895,104554,14486,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,China,138763,10206,25297,2277,195719,20207,213051,23581,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Germany,4427,303,177553,13968,68000,8453,148821,14622,187184,25827
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Indonesia,83169,9128,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Italy,86439,8574,417661,35782,282835,28668,217982,27457,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,"Korea, Republic of",50929,5042,157220,13289,404432,41940,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mauritius,79346,11141,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mexico,26400,2112,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Netherlands,87129,9173,652192,55272,214922,25918,32964,2735,687769,84201
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Oman,27600,3410,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Portugal,31000,6097,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Qatar,41912,5181,,,,,,,,
