source_file,source_kind,source_sheet,2002-03,mineral,province,period_type,period_order,period,value,unit
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,KPK,month,11,3-May,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,KPK,month,12,3-Jun,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,1,2-Jul,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,6,2-Dec,224,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,8,3-Feb,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,9,3-Mar,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,10,3-Apr,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,11,3-May,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TALE STONE,Total,month,12,3-Jun,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,1,2-Jul,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,1,2-Jul,8,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,2,2-Aug,2,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,7,3-Jan,7,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,8,3-Feb,9,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,8,3-Feb,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,9,3-Mar,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,9,3-Mar,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,10,3-Apr,8,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,10,3-Apr,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,11,3-May,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,11,3-May,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,12,3-Jun,6,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Balochistan,month,12,3-Jun,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,1,2-Jul,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,1,2-Jul,8,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,2,2-Aug,2,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,7,3-Jan,7,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,8,3-Feb,9,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,8,3-Feb,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,9,3-Mar,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,9,3-Mar,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,10,3-Apr,8,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,10,3-Apr,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,11,3-May,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,11,3-May,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,12,3-Jun,6,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRAVERTINE,Total,month,12,3-Jun,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,110,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,425,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,368,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,67,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,40,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,40,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,80,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,1,2-Jul,54,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,290,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,249,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,300,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,77,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,30,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,30,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,2,2-Aug,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,375,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,90,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,55,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,12,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,3,2-Sep,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,228,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,67,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,180,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,25,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,20,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,20,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,4,2-Oct,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,295,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,368,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,190,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,195,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,50,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,5,2-Nov,,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,318,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,401,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,131,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,300,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,165,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,155,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,70,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,6,2-Dec,82,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,298,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,389,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,177,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,42,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,160,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,60,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,20,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,7,3-Jan,51,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,272,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,463,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,109,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,100,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,90,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,20,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,80,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,60,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,90,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,10,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,90,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,8,3-Feb,72,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,312,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,370,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,297,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,150,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,15,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,20,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,30,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,130,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,55,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,70,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,9,3-Mar,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,265,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,167,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,412,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,252,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,20,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,15,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,30,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,40,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,60,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,69,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,10,3-Apr,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,311,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,115,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,365,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,237,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,140,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,20,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,45,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,50,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,135,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,55,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,0,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,35,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,73,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,11,3-May,133,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,12,3-Jun,385,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,12,3-Jun,130,MT
Mineral-Production-Data-2020-21.pdf,xlsx,mineral production,2002-03,TRONA,Sindh,month,12,3-Jun,340,MT
