hs_code,commodity,unit,country,2015-2016_jun_quantity,2015-2016_jun_value_000rs,2015-2016_cum_quantity,2015-2016_cum_value_000rs,2014-2015_jun_quantity,2014-2015_jun_value_000rs,2014-2015_cum_quantity,2014-2015_cum_value_000rs
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Netherlands,1,26,32,1297,7,204,104,3841
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,New Zealand,20,813,164,5368,13,539,87,3057
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Norfolk Island,,,3,129,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Norway,,,500,17,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,O.Asia(Tai.For.Pe.Ki,21,909,234,7645,1,29,23,781
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Oman,24,786,1428,6826,19,549,131,4656
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Papua New Guinea,,,12,384,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Paraguay,10,256,13,388,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Peru,,,,,,,1,21
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Philippines,10,355,73,2702,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Poland,25,1101,109,2008,6,231,189,7150
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Portugal,,,1,51,,,6,213
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Puerto Rico,,,1,71,,,15,620
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Qatar,,,1,17,4,112,353,11761
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Reunion,,,23,922,,,30,619
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Romania,,,,,,,1,8
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Russian Federation,,,,,,,10,237
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Saudi Arabia,1,26,349,1877,2,62,116,3661
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Senegal,,,2,51,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Seychelles,2,85,2,85,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Singapore,30,878,441,15618,24,925,385,13147
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,South Africa,126,4465,2801,97892,405,12962,2389,59195
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Spain,2,90,37,1394,19,824,201,6623
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Sweden,,,3,85,,,4,190
